RecordID,UserID,UserName,User_Latitude,User_Longitude,DonationID,Donation_Date,Donation_Time,Description_,DonationType,Quantity,Time_Duration,Organization_ID,Organization_Name,Org_City,Org_Latitude,Org_Longitude,DeliveryBoyID,Delivery_Status,Estimated_Delivery_Time
51,45,Megha Shenoy,26.783394,75.81316,DON-1051,2025-01-20,14:47:00,Flour and pulses,Dry,83,23 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,28.0,In Progress,5 hours
354,100,Aayush Sekhon,26.731639,75.823248,DON-1354,2025-01-06,07:14:00,Vegetable,Water,46,4 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,33.0,Completed,3 hours
928,39,Harsh Nadig,26.877666,75.723606,DON-1928,2025-01-23,07:02:00,Barley Packets,Dry,25,3 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,48.0,Pending,3 hours
143,191,Ucchal Varty,26.729859,75.842731,DON-1143,2025-01-02,16:20:00,Vegetable,Water,80,8 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,20.0,In Progress,
471,139,Aarini Kakar,26.850323,75.879921,DON-1471,2025-01-10,10:59:00,Barley Packets,Dry,59,19 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,,Completed,4 hours
400,195,Sathvik Hans,26.707639,75.78968,DON-1400,2025-01-28,17:22:00,Wheat flour and oil for rural areas,Dry,7,8 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,46.0,Pending,1 hours
626,34,Hredhaan Pai,26.786442,75.861936,DON-1626,2025-01-14,10:24:00,Vegetable,Water,90,24 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,47.0,Completed,1 hours
321,170,Harinakshi Patla,26.762652,75.800574,DON-1321,2025-01-21,07:18:00,Oats,Dry,37,3 hours,14,Shriji Goshaalaa,Jaipur,26.839527,75.724164,3.0,Pending,3 hours
20,191,Ucchal Varty,26.729859,75.842731,DON-1020,2025-01-13,08:20:00,Dal and roti,Dry,71,10 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,43.0,In Progress,2 hours
810,166,Baljiwan Kade,26.832616,75.808507,DON-1810,2025-01-26,18:08:00,dry snacks,Water,65,13 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,25.0,Pending,
791,2,Tripti Bassi,26.727851,75.81268,DON-1791,2025-01-30,12:39:00,Dal and roti,Dry,28,4 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,36.0,In Progress,
809,51,Rachita Sha,26.725445,75.837127,DON-1809,2025-01-15,13:48:00,fruits,Water,13,24 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,40.0,In Progress,4 hours
408,114,Yash Patla,26.872962,75.785411,DON-1408,2025-01-13,15:39:00,fruits,Water,75,8 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,17.0,In Progress,
538,138,Samaksh Sekhon,26.773096,75.719086,DON-1538,2025-01-01,18:11:00,Oats,Dry,51,20 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,39.0,Completed,3 hours
621,95,Alexander Krishna,26.851451,75.897698,DON-1621,2025-01-14,10:20:00,dry snacks,Dry,34,18 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,1.0,Completed,1 hours
39,110,Hritik Chowdhury,26.754694,75.767868,DON-1039,2025-01-08,11:51:00,fruits,Water,90,7 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,24.0,Pending,
176,183,Chasmum Saha,26.770021,75.813332,DON-1176,2025-01-25,17:25:00,Milk packets,Water,64,15 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,,Pending,3 hours
246,4,Sai Datta,26.803686,75.78704,DON-1246,2025-01-12,07:34:00,Oats,Dry,28,1 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,26.0,Completed,
829,198,Tarak Dayal,26.892582,75.723841,DON-1829,2025-01-27,11:15:00,Dal and roti,Water,43,8 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,17.0,In Progress,
668,28,Vrinda Goda,26.719822,75.885127,DON-1668,2025-01-10,17:55:00,rice,Water,91,6 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,,In Progress,
755,31,Ishwar Kala,26.778645,75.835654,DON-1755,2025-01-29,11:55:00,Oats,Dry,18,17 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,3.0,Pending,5 hours
859,107,Manthan Parsa,26.78287,75.798865,DON-1859,2025-01-24,18:59:00,Milk packets,Dry,3,5 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,24.0,Completed,
155,96,Yochana Raghavan,26.759482,75.829549,DON-1155,2025-01-30,08:59:00,Flour and pulses,Water,99,19 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,29.0,In Progress,3 hours
288,89,Tripti Vora,26.797725,75.87516,DON-1288,2025-01-20,18:06:00,fruits,Water,54,19 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,23.0,In Progress,
603,191,Ucchal Varty,26.729859,75.842731,DON-1603,2025-01-06,10:14:00,fruits,Dry,39,9 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,6.0,Pending,1 hours
570,149,Daniel Babu,26.817914,75.810724,DON-1570,2025-01-11,17:30:00,Milk packets,Water,37,8 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,,Completed,5 hours
744,166,Baljiwan Kade,26.832616,75.808507,DON-1744,2025-01-13,15:59:00,dry snacks,Water,14,12 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,24.0,Pending,2 hours
18,17,Yatan Shetty,26.751559,75.7764,DON-1018,2025-01-24,19:36:00,Vegetable,Dry,10,6 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,41.0,Completed,
128,150,Ria Misra,26.702824,75.804095,DON-1128,2025-01-21,13:03:00,Wheat flour and oil for rural areas,Dry,74,14 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,,Pending,1 hours
323,36,Charles Varty,26.863621,75.738969,DON-1323,2025-01-13,16:06:00,Vegetable,Water,98,15 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,38.0,In Progress,1 hours
256,14,Girindra Kapoor,26.812166,75.808842,DON-1256,2025-01-05,14:34:00,Milk packets,Water,83,8 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,25.0,Pending,2 hours
658,136,Pallavi Kurian,26.752553,75.71014,DON-1658,2025-01-17,08:08:00,Oats,Dry,72,15 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,4.0,In Progress,4 hours
965,82,Noah Raj,26.848809,75.867494,DON-1965,2025-01-13,16:32:00,Dal and roti,Water,86,24 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,,In Progress,3 hours
191,188,Samar Mukhopadhyay,26.776191,75.833841,DON-1191,2025-01-27,15:08:00,Flour and pulses,Dry,79,1 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,21.0,Pending,
116,193,Aachal Kamdar,26.818761,75.852758,DON-1116,2025-01-24,11:20:00,rice,Dry,64,11 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,21.0,Completed,2 hours
617,37,Jackson Mall,26.750265,75.766778,DON-1617,2025-01-30,11:00:00,Flour and pulses,Dry,45,7 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,10.0,Completed,5 hours
607,67,Kevin Bose,26.849168,75.819414,DON-1607,2025-01-18,07:36:00,Dal and roti,Dry,99,4 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,,Completed,
181,54,Wriddhish Buch,26.880799,75.845664,DON-1181,2025-01-20,12:06:00,Flour and pulses,Dry,71,16 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,Pending,4 hours
302,158,Chameli Date,26.701921,75.86575,DON-1302,2025-01-08,11:23:00,Dal and roti,Dry,57,19 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,7.0,In Progress,3 hours
760,67,Kevin Bose,26.849168,75.819414,DON-1760,2025-01-14,12:54:00,rice,Water,34,5 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,2.0,Pending,5 hours
713,115,Aachal D’Alia,26.878545,75.89746,DON-1713,2025-01-13,16:47:00,Milk packets,Dry,61,19 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,,Completed,4 hours
724,74,Damini Dara,26.8442,75.756659,DON-1724,2025-01-18,07:38:00,Wheat flour and oil for rural areas,Water,90,9 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,32.0,In Progress,3 hours
686,60,Tarak Bains,26.714342,75.746647,DON-1686,2025-01-08,18:32:00,Wheat flour and oil for rural areas,Dry,98,17 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,29.0,Pending,
980,102,Dominic Warrior,26.85062,75.881819,DON-1980,2025-01-25,08:43:00,Vegetable,Dry,72,15 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,30.0,In Progress,1 hours
518,60,Tarak Bains,26.714342,75.746647,DON-1518,2025-01-02,09:15:00,rice,Dry,73,10 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,3.0,Completed,
985,111,Odika Venkataraman,26.828806,75.824745,DON-1985,2025-01-10,11:01:00,rice,Water,54,4 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,6.0,In Progress,2 hours
46,67,Kevin Bose,26.849168,75.819414,DON-1046,2025-01-20,18:07:00,Barley Packets,Dry,64,7 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,30.0,Pending,4 hours
910,7,Kashvi Dayal,26.848638,75.826573,DON-1910,2025-01-04,07:08:00,fruits,Dry,53,14 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,16.0,Completed,
158,185,Dakshesh Kakar,26.744898,75.706815,DON-1158,2025-01-25,14:53:00,fruits,Water,10,3 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,47.0,Completed,5 hours
852,131,Yachana Yadav,26.771896,75.848987,DON-1852,2025-01-02,07:35:00,Oats,Dry,34,9 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,9.0,Pending,
172,17,Yatan Shetty,26.751559,75.7764,DON-1172,2025-01-23,09:25:00,rice,Water,71,11 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,36.0,Pending,3 hours
17,190,Laban Gole,26.802694,75.824145,DON-1017,2025-01-23,09:57:00,Oats,Water,68,24 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,49.0,In Progress,1 hours
512,126,Omaja Jayaraman,26.882616,75.875604,DON-1512,2025-01-10,18:05:00,Vegetable,Water,88,7 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,12.0,Completed,1 hours
49,2,Tripti Bassi,26.727851,75.81268,DON-1049,2025-01-09,12:30:00,Wheat flour and oil for rural areas,Water,23,13 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,22.0,Pending,
972,119,Neelima Loke,26.71516,75.826112,DON-1972,2025-01-16,13:09:00,Flour and pulses,Dry,74,4 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,43.0,In Progress,1 hours
941,152,Vamakshi Kurian,26.708665,75.832188,DON-1941,2025-01-13,08:33:00,Oats,Dry,2,5 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,In Progress,5 hours
516,195,Sathvik Hans,26.707639,75.78968,DON-1516,2025-01-15,11:09:00,rice,Dry,10,13 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,,Completed,
953,67,Kevin Bose,26.849168,75.819414,DON-1953,2025-01-07,17:15:00,Wheat flour and oil for rural areas,Water,79,15 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,50.0,In Progress,5 hours
481,69,Warjas Virk,26.885834,75.776409,DON-1481,2025-01-05,15:40:00,Oats,Water,70,16 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,17.0,Pending,5 hours
284,13,Ijaya Kalla,26.821349,75.784117,DON-1284,2025-01-18,09:07:00,rice,Dry,54,12 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,,Completed,3 hours
719,28,Vrinda Goda,26.719822,75.885127,DON-1719,2025-01-02,12:24:00,fruits,Water,28,1 hours,8,Shri Bochasanwasi Aksharpurushottam Mandir Goshaalaa,Jaipur,26.800472,75.882587,,In Progress,2 hours
878,103,Tanveer Sheth,26.724473,75.767441,DON-1878,2025-01-17,17:25:00,Flour and pulses,Dry,24,13 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,41.0,Completed,2 hours
226,28,Vrinda Goda,26.719822,75.885127,DON-1226,2025-01-12,07:13:00,Dal and roti,Dry,28,10 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,28.0,Completed,4 hours
27,122,Zayyan Lal,26.794617,75.718491,DON-1027,2025-01-03,15:03:00,Dal and roti,Water,38,19 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,13.0,In Progress,1 hours
955,29,Gautami Raja,26.848362,75.835266,DON-1955,2025-01-25,13:43:00,Dal and roti,Dry,49,14 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,35.0,Pending,2 hours
438,23,Imaran Agrawal,26.843395,75.719411,DON-1438,2025-01-08,12:28:00,Oats,Dry,37,24 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,In Progress,4 hours
952,106,Qushi Krishnan,26.799568,75.878814,DON-1952,2025-01-12,11:38:00,Barley Packets,Dry,46,16 hours,5,Shri Gopinathji Goshaalaa,Jaipur,26.860899,75.722944,32.0,Completed,4 hours
365,179,Adweta Ganguly,26.856185,75.791334,DON-1365,2025-01-19,10:31:00,Flour and pulses,Water,91,6 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Pending,2 hours
230,5,Rajata Prashad,26.747319,75.736452,DON-1230,2025-01-28,12:07:00,dry snacks,Water,85,4 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,44.0,Completed,
38,25,Odika Lad,26.895331,75.776957,DON-1038,2025-01-04,09:11:00,rice,Water,75,20 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,1.0,Pending,3 hours
966,49,Hemang Devan,26.895605,75.703908,DON-1966,2025-01-05,15:33:00,fruits,Water,70,2 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,32.0,Pending,
375,72,Vrinda Bera,26.740522,75.836951,DON-1375,2025-01-09,13:20:00,rice,Water,8,15 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,1.0,In Progress,5 hours
470,168,Vamakshi Choudhury,26.769191,75.873895,DON-1470,2025-01-09,18:21:00,Dal and roti,Dry,4,23 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,45.0,Completed,2 hours
968,91,Kashish Goda,26.722831,75.701591,DON-1968,2025-01-02,19:32:00,fruits,Dry,7,6 hours,7,Shri Lokbharati Gramvidyapeeth Goshaalaa,Jaipur,26.747357,75.746761,1.0,Completed,
851,125,Amol Dua,26.792936,75.867675,DON-1851,2025-01-21,14:16:00,Milk packets,Dry,3,8 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,40.0,Completed,4 hours
705,69,Warjas Virk,26.885834,75.776409,DON-1705,2025-01-08,13:32:00,rice,Water,53,21 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,28.0,In Progress,
842,29,Gautami Raja,26.848362,75.835266,DON-1842,2025-01-10,09:22:00,Wheat flour and oil for rural areas,Dry,37,15 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,16.0,Completed,4 hours
195,1,Janya Khalsa,26.878119,75.782802,DON-1195,2025-01-20,08:48:00,Wheat flour and oil for rural areas,Dry,63,20 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,4.0,Pending,5 hours
855,170,Harinakshi Patla,26.762652,75.800574,DON-1855,2025-01-07,19:49:00,Vegetable,Water,35,6 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,24.0,Pending,4 hours
865,196,Abeer Barad,26.740076,75.857549,DON-1865,2025-01-29,09:58:00,dry snacks,Water,94,10 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,,Pending,3 hours
504,105,Ojas Rau,26.841649,75.785048,DON-1504,2025-01-19,09:02:00,dry snacks,Water,28,4 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,10.0,Completed,1 hours
970,159,Ojasvi Gara,26.890661,75.745643,DON-1970,2025-01-01,10:11:00,Vegetable,Dry,16,7 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,16.0,In Progress,4 hours
831,175,Vaishnavi Sani,26.890403,75.848641,DON-1831,2025-01-26,13:05:00,fruits,Water,17,15 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,40.0,Pending,
580,148,Advaith Ben,26.715782,75.735698,DON-1580,2025-01-04,16:28:00,Wheat flour and oil for rural areas,Dry,30,18 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,,Completed,1 hours
969,163,Omaja Khurana,26.722172,75.817344,DON-1969,2025-01-26,14:41:00,Vegetable,Water,4,18 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,50.0,Completed,3 hours
163,159,Ojasvi Gara,26.890661,75.745643,DON-1163,2025-01-01,16:51:00,Wheat flour and oil for rural areas,Dry,25,23 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,13.0,Completed,4 hours
909,198,Tarak Dayal,26.892582,75.723841,DON-1909,2025-01-10,11:23:00,Milk packets,Dry,100,24 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,45.0,In Progress,2 hours
153,87,Lila Maharaj,26.749056,75.831943,DON-1153,2025-01-09,10:27:00,Wheat flour and oil for rural areas,Water,30,20 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,41.0,Completed,2 hours
802,148,Advaith Ben,26.715782,75.735698,DON-1802,2025-01-29,07:54:00,fruits,Water,81,2 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,24.0,Completed,4 hours
994,127,Omkaar Bhalla,26.837507,75.849418,DON-1994,2025-01-30,10:21:00,Vegetable,Water,69,3 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,29.0,Completed,4 hours
756,168,Vamakshi Choudhury,26.769191,75.873895,DON-1756,2025-01-14,19:40:00,Vegetable,Dry,46,9 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,13.0,Pending,
112,189,Saksham Dara,26.766417,75.833211,DON-1112,2025-01-25,15:54:00,rice,Water,53,8 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,48.0,In Progress,3 hours
227,108,Amaira Chhabra,26.811278,75.841523,DON-1227,2025-01-15,13:46:00,Vegetable,Dry,93,9 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,12.0,Completed,3 hours
689,8,Luke Prabhu,26.751346,75.860503,DON-1689,2025-01-09,09:28:00,Barley Packets,Dry,6,24 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,30.0,Completed,3 hours
104,158,Chameli Date,26.701921,75.86575,DON-1104,2025-01-21,19:55:00,Wheat flour and oil for rural areas,Dry,74,15 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,37.0,In Progress,1 hours
422,76,Reyansh Roy,26.852432,75.718702,DON-1422,2025-01-17,11:06:00,fruits,Water,93,20 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,37.0,Pending,
420,69,Warjas Virk,26.885834,75.776409,DON-1420,2025-01-02,16:32:00,Milk packets,Water,92,9 hours,20,Shri Vardhman Jivdaya Kendra,Jaipur,26.754867,75.866904,41.0,Completed,
751,115,Aachal D’Alia,26.878545,75.89746,DON-1751,2025-01-29,16:23:00,rice,Dry,66,15 hours,1,Shri Jalaram Mandir Trust GoshaalaaJalaram Gosewa Kendra,Jaipur,26.785044,75.768477,40.0,Pending,1 hours
587,64,Ladli Tak,26.854037,75.738649,DON-1587,2025-01-24,07:44:00,Wheat flour and oil for rural areas,Water,99,13 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Pending,2 hours
781,13,Ijaya Kalla,26.821349,75.784117,DON-1781,2025-01-23,18:14:00,Vegetable,Water,50,17 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,6.0,In Progress,5 hours
673,122,Zayyan Lal,26.794617,75.718491,DON-1673,2025-01-24,09:05:00,Flour and pulses,Dry,36,12 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,42.0,Completed,
120,107,Manthan Parsa,26.78287,75.798865,DON-1120,2025-01-06,08:09:00,dry snacks,Dry,37,7 hours,11,Shri Ramroti Ashray Goshaalaa,Jaipur,26.826206,75.876962,49.0,Completed,
54,111,Odika Venkataraman,26.828806,75.824745,DON-1054,2025-01-05,13:57:00,rice,Dry,80,6 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,22.0,In Progress,2 hours
152,133,Jagvi Mital,26.737567,75.852215,DON-1152,2025-01-14,15:37:00,Oats,Water,51,20 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,27.0,In Progress,
404,189,Saksham Dara,26.766417,75.833211,DON-1404,2025-01-21,13:03:00,Flour and pulses,Water,47,7 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,In Progress,
946,121,Falguni Magar,26.84116,75.709804,DON-1946,2025-01-05,19:55:00,dry snacks,Dry,9,23 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,28.0,In Progress,2 hours
208,106,Qushi Krishnan,26.799568,75.878814,DON-1208,2025-01-19,12:34:00,Flour and pulses,Water,39,22 hours,18,Shri Anandbawa Sewa Samarth Goshaalaa,Jaipur,26.836556,75.712162,5.0,In Progress,
659,70,Vidhi Dhingra,26.822678,75.876357,DON-1659,2025-01-09,16:39:00,Wheat flour and oil for rural areas,Dry,51,21 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,25.0,Completed,2 hours
844,69,Warjas Virk,26.885834,75.776409,DON-1844,2025-01-15,13:18:00,Milk packets,Water,46,21 hours,16,Shri Swaminarayan Mandir Goshaalaa,Jaipur,26.89719,75.886273,20.0,Completed,
763,137,Advik Garde,26.706588,75.712096,DON-1763,2025-01-17,11:52:00,Flour and pulses,Dry,6,12 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,32.0,Completed,2 hours
9,16,Samarth Mander,26.731557,75.882003,DON-1009,2025-01-25,07:03:00,dry snacks,Dry,16,4 hours,17,Shri Satkeval Goshaalaa,Jaipur,26.794713,75.871971,19.0,In Progress,1 hours
808,67,Kevin Bose,26.849168,75.819414,DON-1808,2025-01-03,07:09:00,Vegetable,Dry,47,11 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,,Completed,4 hours
37,116,Amara Mannan,26.891738,75.837802,DON-1037,2025-01-20,15:58:00,Flour and pulses,Water,22,13 hours,4,Shri Bansi Goshaalaa,Jaipur,26.881822,75.783708,18.0,Completed,1 hours
453,162,Chaitanya Dora,26.881705,75.767039,DON-1453,2025-01-09,19:27:00,Flour and pulses,Dry,17,18 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,36.0,Pending,
652,86,Kritika Rege,26.816809,75.734132,DON-1652,2025-01-18,15:24:00,Wheat flour and oil for rural areas,Water,21,16 hours,13,Shri Bhuvneshwari Peeth Goshaalaa,Jaipur,26.876627,75.767483,40.0,In Progress,1 hours
254,75,Yauvani Bava,26.856871,75.706954,DON-1254,2025-01-15,19:03:00,Barley Packets,Water,82,5 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,,In Progress,1 hours
304,198,Tarak Dayal,26.892582,75.723841,DON-1304,2025-01-14,11:29:00,rice,Dry,50,9 hours,3,Shri Manekba Vinayvihar Goshaalaa,Jaipur,26.772156,75.722074,19.0,In Progress,
747,101,Suhani Anand,26.763429,75.750599,DON-1747,2025-01-20,16:11:00,dry snacks,Water,23,7 hours,6,Shri Swami Narayan Gurukul Vishwavidyalaya,Jaipur,26.701259,75.745296,42.0,Completed,3 hours
572,161,Fariq Som,26.827995,75.76684,DON-1572,2025-01-27,13:01:00,Milk packets,Dry,29,17 hours,15,Aryavan Vikas Trust Goshaalaa,Jaipur,26.722795,75.735231,45.0,Completed,5 hours
624,147,Nirja Chandra,26.784014,75.854785,DON-1624,2025-01-28,09:06:00,Dal and roti,Water,99,3 hours,10,Shri 108 Purushottamlalji Gausewa Trust,Jaipur,26.836852,75.706736,47.0,Completed,
733,111,Odika Venkataraman,26.828806,75.824745,DON-1733,2025-01-10,08:17:00,rice,Water,86,19 hours,9,Shri Monghiba Goshaalaa,Jaipur,26.839217,75.716761,11.0,Pending,
892,177,Raagini Bobal,26.848692,75.873076,DON-1892,2025-01-11,16:05:00,Barley Packets,Dry,66,18 hours,2,Shri Radhanpur Khoda Dhor Panjrapol Goshaalaa,Jaipur,26.844608,75.886375,7.0,Pending,
263,91,Kashish Goda,26.722831,75.701591,DON-1263,2025-01-18,18:29:00,Oats,Dry,6,22 hours,12,Shri Kabir Ashram Goshaalaa,Jaipur,26.749535,75.809407,26.0,Completed,5 hours
611,133,Jagvi Mital,26.737567,75.852215,DON-1611,2025-01-20,11:10:00,Milk packets,Dry,44,15 hours,19,Shri Umiya Goshaalaa Trust,Jaipur,26.754412,75.75911,28.0,Completed,1 hours
